Reservoir_name,Basin,Agency_name,Lat,Long,Date,Year,Month,Full_reservoir_level,Live_capacity_FRL,Storage,Level
Tilaiya Reservoir,Ganga Basin,CWC,24.33826227,85.43542012,24-02-2025,2025,2,368.81,0.142,0.106,367.72
Tilaiya Reservoir,Ganga Basin,CWC,24.33826227,85.43542012,25-02-2025,2025,2,368.81,0.142,0.105,367.69
Tilaiya Reservoir,Ganga Basin,CWC,24.33826227,85.43542012,27-02-2025,2025,2,368.81,0.142,0.102,367.63
Tilaiya Reservoir,Ganga Basin,CWC,24.33826227,85.43542012,28-02-2025,2025,2,368.81,0.142,NA,NA
Tungabhadra Reservoir,Krishna Basin,CWC,15.21986396,76.27456493,08-02-2025,2025,2,497.74,3.276,1.35102,492.16
Tungabhadra Reservoir,Krishna Basin,CWC,15.21986396,76.27456493,12-02-2025,2025,2,497.74,3.276,1.27936,491.825
Tungabhadra Reservoir,Krishna Basin,CWC,15.21986396,76.27456493,20-02-2025,2025,2,497.74,3.276,1.10122,490.93
Tungabhadra Reservoir,Krishna Basin,CWC,15.21986396,76.27456493,22-02-2025,2025,2,497.74,3.276,1.05661,490.69
Tungabhadra Reservoir,Krishna Basin,CWC,15.21986396,76.27456493,26-02-2025,2025,2,497.74,3.276,0.97478,490.22
UMRONG,Brahmaputra Basin,CWC,25.528556,92.71274,01-02-2025,2025,2,609.6,0.159,0.11528,607.9
UMRONG,Brahmaputra Basin,CWC,25.528556,92.71274,07-02-2025,2025,2,609.6,0.159,0.11796,608.1
UMRONG,Brahmaputra Basin,CWC,25.528556,92.71274,12-02-2025,2025,2,609.6,0.159,0.11932,608.2
UMRONG,Brahmaputra Basin,CWC,25.528556,92.71274,14-02-2025,2025,2,609.6,0.159,0.11932,608.2
UMRONG,Brahmaputra Basin,CWC,25.528556,92.71274,21-02-2025,2025,2,609.6,0.159,0.12,608.25
UMRONG,Brahmaputra Basin,CWC,25.528556,92.71274,27-02-2025,2025,2,609.6,0.159,0.11195,607.65
Ukai Reservoir,Tapi Basin,CWC,21.35061945,73.80721399,02-02-2025,2025,2,105.16,6.615,NA,NA
Ukai Reservoir,Tapi Basin,CWC,21.35061945,73.80721399,04-02-2025,2025,2,105.16,6.615,NA,NA
Ukai Reservoir,Tapi Basin,CWC,21.35061945,73.80721399,07-02-2025,2025,2,105.16,6.615,NA,NA
Ukai Reservoir,Tapi Basin,CWC,21.35061945,73.80721399,10-02-2025,2025,2,105.16,6.615,NA,NA
Ukai Reservoir,Tapi Basin,CWC,21.35061945,73.80721399,11-02-2025,2025,2,105.16,6.615,NA,NA
Ukai Reservoir,Tapi Basin,CWC,21.35061945,73.80721399,19-02-2025,2025,2,105.16,6.615,NA,NA
Ukai Reservoir,Tapi Basin,CWC,21.35061945,73.80721399,20-02-2025,2025,2,105.16,6.615,5.11498,102.276
Und I,West flowing rivers of Kutch and Saurashtra including Luni Basin,CWC,22.38438192,70.40304333,06-02-2025,2025,2,98,0.066,0.05098,96.93
Und I,West flowing rivers of Kutch and Saurashtra including Luni Basin,CWC,22.38438192,70.40304333,10-02-2025,2025,2,98,0.066,NA,NA
Und I,West flowing rivers of Kutch and Saurashtra including Luni Basin,CWC,22.38438192,70.40304333,21-02-2025,2025,2,98,0.066,NA,NA
Upper Indrawati Reservoir,Godavari Basin,CWC,19.23634733,82.82597886,01-02-2025,2025,2,642,1.456,NA,NA
Upper Indrawati Reservoir,Godavari Basin,CWC,19.23634733,82.82597886,05-02-2025,2025,2,642,1.456,NA,NA
Upper Indrawati Reservoir,Godavari Basin,CWC,19.23634733,82.82597886,14-02-2025,2025,2,642,1.456,NA,NA
Upper Indrawati Reservoir,Godavari Basin,CWC,19.23634733,82.82597886,17-02-2025,2025,2,642,1.456,NA,NA
Upper Indrawati Reservoir,Godavari Basin,CWC,19.23634733,82.82597886,22-02-2025,2025,2,642,1.456,NA,NA
Upper Kolab Reservoir,Godavari Basin,CWC,18.73049171,82.67554297,05-02-2025,2025,2,858,0.935,NA,NA
Upper Kolab Reservoir,Godavari Basin,CWC,18.73049171,82.67554297,07-02-2025,2025,2,858,0.935,NA,NA
Upper Kolab Reservoir,Godavari Basin,CWC,18.73049171,82.67554297,09-02-2025,2025,2,858,0.935,NA,NA
Upper Kolab Reservoir,Godavari Basin,CWC,18.73049171,82.67554297,12-02-2025,2025,2,858,0.935,NA,NA
Upper Kolab Reservoir,Godavari Basin,CWC,18.73049171,82.67554297,15-02-2025,2025,2,858,0.935,NA,NA
Upper Kolab Reservoir,Godavari Basin,CWC,18.73049171,82.67554297,18-02-2025,2025,2,858,0.935,NA,NA
Upper Kolab Reservoir,Godavari Basin,CWC,18.73049171,82.67554297,19-02-2025,2025,2,858,0.935,NA,NA
Upper Tapi\Hatnur Reservoir,Tapi Basin,CWC,21.0927119,76.01484897,02-02-2025,2025,2,214,0.255,0.2268,213.53
Upper Tapi\Hatnur Reservoir,Tapi Basin,CWC,21.0927119,76.01484897,03-02-2025,2025,2,214,0.255,0.2256,213.51
Upper Tapi\Hatnur Reservoir,Tapi Basin,CWC,21.0927119,76.01484897,04-02-2025,2025,2,214,0.255,0.2244,213.49
Upper Tapi\Hatnur Reservoir,Tapi Basin,CWC,21.0927119,76.01484897,12-02-2025,2025,2,214,0.255,0.2135,213.29
Upper Tapi\Hatnur Reservoir,Tapi Basin,CWC,21.0927119,76.01484897,13-02-2025,2025,2,214,0.255,0.2125,213.27
Upper Tapi\Hatnur Reservoir,Tapi Basin,CWC,21.0927119,76.01484897,20-02-2025,2025,2,214,0.255,0.207,213.16
Upper Tapi\Hatnur Reservoir,Tapi Basin,CWC,21.0927119,76.01484897,25-02-2025,2025,2,214,0.255,0.1874,212.84
Upper Vaitarana Reservoir,West flowing rivers from Tapi to Tadri Basin,CWC,19.82196378,73.54032901,04-02-2025,2025,2,603.5,0.331,0.31099,602.88
Upper Vaitarana Reservoir,West flowing rivers from Tapi to Tadri Basin,CWC,19.82196378,73.54032901,05-02-2025,2025,2,603.5,0.331,0.30851,602.8
Upper Vaitarana Reservoir,West flowing rivers from Tapi to Tadri Basin,CWC,19.82196378,73.54032901,07-02-2025,2025,2,603.5,0.331,0.30405,602.67
Upper Vaitarana Reservoir,West flowing rivers from Tapi to Tadri Basin,CWC,19.82196378,73.54032901,09-02-2025,2025,2,603.5,0.331,0.2991,602.51
Upper Vaitarana Reservoir,West flowing rivers from Tapi to Tadri Basin,CWC,19.82196378,73.54032901,13-02-2025,2025,2,603.5,0.331,0.29039,602.24
Upper Vaitarana Reservoir,West flowing rivers from Tapi to Tadri Basin,CWC,19.82196378,73.54032901,16-02-2025,2025,2,603.5,0.331,0.28359,602
Upper Wardha Reservoir,Godavari Basin,CWC,21.31909859,78.08561676,06-02-2025,2025,2,342.5,0.564,0.38442,340.3
Upper Wardha Reservoir,Godavari Basin,CWC,21.31909859,78.08561676,09-02-2025,2025,2,342.5,0.564,0.37681,340.21
Upper Wardha Reservoir,Godavari Basin,CWC,21.31909859,78.08561676,13-02-2025,2025,2,342.5,0.564,0.36305,340.02
Upper Wardha Reservoir,Godavari Basin,CWC,21.31909859,78.08561676,14-02-2025,2025,2,342.5,0.564,0.35947,339.97
Upper Wardha Reservoir,Godavari Basin,CWC,21.31909859,78.08561676,15-02-2025,2025,2,342.5,0.564,0.35592,339.92
Upper Wardha Reservoir,Godavari Basin,CWC,21.31909859,78.08561676,20-02-2025,2025,2,342.5,0.564,0.34465,339.76
Upper Wardha Reservoir,Godavari Basin,CWC,21.31909859,78.08561676,21-02-2025,2025,2,342.5,0.564,0.34396,339.75
Upper Wardha Reservoir,Godavari Basin,CWC,21.31909859,78.08561676,26-02-2025,2025,2,342.5,0.564,0.34048,339.7
Urmodi,Krishna Basin,CWC,17.67007656,73.89101773,03-02-2025,2025,2,696,0.273,NA,NA
Urmodi,Krishna Basin,CWC,17.67007656,73.89101773,06-02-2025,2025,2,696,0.273,0.23558,693.57
Urmodi,Krishna Basin,CWC,17.67007656,73.89101773,08-02-2025,2025,2,696,0.273,NA,NA
Urmodi,Krishna Basin,CWC,17.67007656,73.89101773,17-02-2025,2025,2,696,0.273,NA,NA
Urmodi,Krishna Basin,CWC,17.67007656,73.89101773,22-02-2025,2025,2,696,0.273,NA,NA
Urmodi,Krishna Basin,CWC,17.67007656,73.89101773,28-02-2025,2025,2,696,0.273,NA,NA
VEER DAM,Krishna Basin,CWC,18.1180556,74.0986111,01-02-2025,2025,2,579.85,0.266,0.12268,574.21
VEER DAM,Krishna Basin,CWC,18.1180556,74.0986111,02-02-2025,2025,2,579.85,0.266,0.12268,574.21
VEER DAM,Krishna Basin,CWC,18.1180556,74.0986111,05-02-2025,2025,2,579.85,0.266,0.12268,574.21
VEER DAM,Krishna Basin,CWC,18.1180556,74.0986111,12-02-2025,2025,2,579.85,0.266,0.13037,574.61
VEER DAM,Krishna Basin,CWC,18.1180556,74.0986111,20-02-2025,2025,2,579.85,0.266,0.1397,575.07
VEER DAM,Krishna Basin,CWC,18.1180556,74.0986111,22-02-2025,2025,2,579.85,0.266,0.14413,575.28
VEER DAM,Krishna Basin,CWC,18.1180556,74.0986111,24-02-2025,2025,2,579.85,0.266,0.14937,575.52
Vagai Reservoir,East flowing rivers between Pennar and Kanyakumari Basin,CWC,10.05277902,77.56976664,03-02-2025,2025,2,279.2,0.172,0.13316,277.47
Vagai Reservoir,East flowing rivers between Pennar and Kanyakumari Basin,CWC,10.05277902,77.56976664,06-02-2025,2025,2,279.2,0.172,0.1305,277.342
Vagai Reservoir,East flowing rivers between Pennar and Kanyakumari Basin,CWC,10.05277902,77.56976664,07-02-2025,2025,2,279.2,0.172,0.13007,277.32
Vagai Reservoir,East flowing rivers between Pennar and Kanyakumari Basin,CWC,10.05277902,77.56976664,12-02-2025,2025,2,279.2,0.172,0.12617,277.131
Vagai Reservoir,East flowing rivers between Pennar and Kanyakumari Basin,CWC,10.05277902,77.56976664,14-02-2025,2025,2,279.2,0.172,0.12282,276.961
Vagai Reservoir,East flowing rivers between Pennar and Kanyakumari Basin,CWC,10.05277902,77.56976664,16-02-2025,2025,2,279.2,0.172,0.1205,276.839
Vanivilasa Sagar,Krishna Basin,CWC,13.84343578,76.43549483,05-02-2025,2025,2,652.28,0.802,NA,NA
Vanivilasa Sagar,Krishna Basin,CWC,13.84343578,76.43549483,08-02-2025,2025,2,652.28,0.802,NA,NA
Vanivilasa Sagar,Krishna Basin,CWC,13.84343578,76.43549483,09-02-2025,2025,2,652.28,0.802,NA,NA
Vanivilasa Sagar,Krishna Basin,CWC,13.84343578,76.43549483,11-02-2025,2025,2,652.28,0.802,NA,NA
Vanivilasa Sagar,Krishna Basin,CWC,13.84343578,76.43549483,13-02-2025,2025,2,652.28,0.802,0.7848,652.226
Vanivilasa Sagar,Krishna Basin,CWC,13.84343578,76.43549483,18-02-2025,2025,2,652.28,0.802,NA,NA
Vanivilasa Sagar,Krishna Basin,CWC,13.84343578,76.43549483,21-02-2025,2025,2,652.28,0.802,NA,NA
Vanivilasa Sagar,Krishna Basin,CWC,13.84343578,76.43549483,26-02-2025,2025,2,652.28,0.802,NA,NA
Vanivilasa Sagar,Krishna Basin,CWC,13.84343578,76.43549483,27-02-2025,2025,2,652.28,0.802,0.77673,651.861
Vanivilasa Sagar,Krishna Basin,CWC,13.84343578,76.43549483,28-02-2025,2025,2,652.28,0.802,NA,NA
Watrak,Sabarmati Basin,CWC,23.32979836,73.45504616,05-02-2025,2025,2,136.25,0.154,NA,NA
Watrak,Sabarmati Basin,CWC,23.32979836,73.45504616,11-02-2025,2025,2,136.25,0.154,NA,NA
Watrak,Sabarmati Basin,CWC,23.32979836,73.45504616,12-02-2025,2025,2,136.25,0.154,NA,NA
Watrak,Sabarmati Basin,CWC,23.32979836,73.45504616,16-02-2025,2025,2,136.25,0.154,NA,NA
Watrak,Sabarmati Basin,CWC,23.32979836,73.45504616,21-02-2025,2025,2,136.25,0.154,NA,NA
Watrak,Sabarmati Basin,CWC,23.32979836,73.45504616,23-02-2025,2025,2,136.25,0.154,NA,NA
Watrak,Sabarmati Basin,CWC,23.32979836,73.45504616,26-02-2025,2025,2,136.25,0.154,NA,NA
Watrak,Sabarmati Basin,CWC,23.32979836,73.45504616,27-02-2025,2025,2,136.25,0.154,0.08864,134.28
Yeldari Reservoir,Godavari Basin,CWC,19.75202254,76.71374568,08-02-2025,2025,2,461.77,0.809,0.66036,460.29
Yeldari Reservoir,Godavari Basin,CWC,19.75202254,76.71374568,09-02-2025,2025,2,461.77,0.809,0.65734,460.26
Yeldari Reservoir,Godavari Basin,CWC,19.75202254,76.71374568,15-02-2025,2025,2,461.77,0.809,0.64246,460.096
Yeldari Reservoir,Godavari Basin,CWC,19.75202254,76.71374568,17-02-2025,2025,2,461.77,0.809,0.64178,460.088
Yeldari Reservoir,Godavari Basin,CWC,19.75202254,76.71374568,18-02-2025,2025,2,461.77,0.809,0.64142,460.084
Yeleru,East flowing rivers between Mahanadi and Pennar Basin,CWC,17.30370292,82.0514406,02-02-2025,2025,2,86.56,0.508,NA,NA
Yeleru,East flowing rivers between Mahanadi and Pennar Basin,CWC,17.30370292,82.0514406,05-02-2025,2025,2,86.56,0.508,NA,NA
Yeleru,East flowing rivers between Mahanadi and Pennar Basin,CWC,17.30370292,82.0514406,06-02-2025,2025,2,86.56,0.508,0.268,81.81
Yeleru,East flowing rivers between Mahanadi and Pennar Basin,CWC,17.30370292,82.0514406,07-02-2025,2025,2,86.56,0.508,NA,NA
ATAL SAGAR(MADIKHEDA),Ganga Basin,CWC,25.5555556,77.8527778,03-03-2025,2025,3,346.25,0.835,NA,NA
Aliyar Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,CWC,10.47266817,76.97459708,02-03-2025,2025,3,320.04,0.095,NA,NA
Aliyar Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,CWC,10.47266817,76.97459708,04-03-2025,2025,3,320.04,0.095,NA,NA
BARVI DAM,West flowing rivers from Tapi to Tadri Basin,CWC,19.1894444,73.3361111,01-03-2025,2025,3,72.6,0.339,NA,NA
BARVI DAM,West flowing rivers from Tapi to Tadri Basin,CWC,19.1894444,73.3361111,02-03-2025,2025,3,72.6,0.339,NA,NA
Balimela Reservoir,Godavari Basin,CWC,18.22494359,82.20423569,02-03-2025,2025,3,462.08,2.676,NA,NA
Ban Sagar,Ganga Basin,CWC,24.11161168,81.09238214,03-03-2025,2025,3,341.64,5.166,NA,NA
Bargi\Rani Avanti Bai Sagar,Narmada Basin,CWC,22.83846247,80.03685961,03-03-2025,2025,3,422.76,3.18,NA,NA
Barna,Narmada Basin,CWC,23.07370541,78.03031691,02-03-2025,2025,3,348.55,0.456,NA,NA
Bhadar Reservoir,West flowing rivers of Kutch and Saurashtra including Luni Basin,CWC,21.81878581,70.80816294,02-03-2025,2025,3,107.89,0.188,0.11958,106.12
Bhadra Reservoir,Krishna Basin,CWC,13.64683326,75.57523868,01-03-2025,2025,3,657.76,1.785,NA,NA
Bhatsa,West flowing rivers from Tapi to Tadri Basin,CWC,19.53243081,73.44134616,04-03-2025,2025,3,142.07,0.942,NA,NA
Bisalpur,Ganga Basin,CWC,25.9246602,75.453854,04-03-2025,2025,3,315.5,1.076,NA,NA
Brahmani-I,West flowing rivers of Kutch and Saurashtra including Luni Basin,CWC,22.87800273,71.14656594,02-03-2025,2025,3,64.62,0.071,NA,NA
CHANDAN DAM,Ganga Basin,CWC,24.6780574,86.917022,02-03-2025,2025,3,152.39,0.136,NA,NA
CHANDAN DAM,Ganga Basin,CWC,24.6780574,86.917022,04-03-2025,2025,3,152.39,0.136,NA,NA
DARNA DAM,Godavari Basin,CWC,19.8,73.75,01-03-2025,2025,3,571.5,0.202,NA,NA
DARNA DAM,Godavari Basin,CWC,19.8,73.75,02-03-2025,2025,3,571.5,0.202,NA,NA
Damanganga Reservoir,West flowing rivers from Tapi to Tadri Basin,CWC,20.18421909,73.1118834,01-03-2025,2025,3,79.86,0.502,NA,NA
Dantiwada Reservoir,West flowing rivers of Kutch and Saurashtra including Luni Basin,CWC,24.33018862,72.38876378,04-03-2025,2025,3,184.1,0.399,NA,NA
Doyang Hep,Brahamaputra Basin,CWC,26.22664352,94.29556638,01-03-2025,2025,3,333,0.5351,0.2,309.75
Dudhawa,Mahanadi Basin,CWC,20.3062635,81.7741343,04-03-2025,2025,3,425.1,0.284,NA,NA
GETALSUD,Subernarekha,CWC,23.4333333,85.55,01-03-2025,2025,3,590.06,0.218,0.10438,586.16
Gandhi Sagar,Ganga Basin,CWC,24.52716485,75.56271289,03-03-2025,2025,3,399.9,6.827,NA,NA
Gerusoppa Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,CWC,14.25619412,74.70576516,01-03-2025,2025,3,55,0.13,NA,NA
GhatPrabha\Hidkal Reservoir,Krishna Basin,CWC,16.13146866,74.59531002,01-03-2025,2025,3,662.95,1.391,NA,NA
GhatPrabha\Hidkal Reservoir,Krishna Basin,CWC,16.13146866,74.59531002,03-03-2025,2025,3,662.95,1.391,NA,NA
Girna Reservoir,Tapi Basin,CWC,20.49190037,74.68355397,01-03-2025,2025,3,398.07,0.524,NA,NA
Gobind Sagar-Bhakra Reservoir,Indus (Up to border) Basin,CWC,31.38855077,76.53720479,02-03-2025,2025,3,512.06,6.229,NA,NA
Gumti Reservoir,Barak and Others Basin,CWC,23.47696886,91.84886953,02-03-2025,2025,3,93.55,0.3121,NA,NA
HARIHARJHOR,Mahanadi Basin,CWC,21.0333333,84.0333333,01-03-2025,2025,3,147.5,0.059,NA,NA
HARIHARJHOR,Mahanadi Basin,CWC,21.0333333,84.0333333,02-03-2025,2025,3,147.5,0.059,NA,NA
HARIHARJHOR,Mahanadi Basin,CWC,21.0333333,84.0333333,04-03-2025,2025,3,147.5,0.059,NA,NA
Harangi Reservoir,Cauvery Basin,CWC,12.49243766,75.87487265,01-03-2025,2025,3,871.42,0.22,NA,NA
Harangi Reservoir,Cauvery Basin,CWC,12.49243766,75.87487265,02-03-2025,2025,3,871.42,0.22,NA,NA
Hathmati,Sabarmati Basin,CWC,23.71012116,73.20770095,02-03-2025,2025,3,180.74,0.153,NA,NA
Hirakud Reservoir,Mahanadi Basin,CWC,21.63383268,83.80547031,04-03-2025,2025,3,192.02,5.378,NA,NA
Idamalayar Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,CWC,10.24545527,76.74690313,04-03-2025,2025,3,169,1.018,NA,NA
Indira Sagar,Narmada Basin,CWC,22.19722862,76.65599861,04-03-2025,2025,3,262.13,9.745,NA,NA
JAISAMAND,Mahi Basin,CWC,24.2416667,73.9527778,04-03-2025,2025,3,295.54,0.296,NA,NA
JAWAI DAM,West flowing rivers of Kutch and Saurashtra including Luni Basin,CWC,25.1111111,73.1611111,01-03-2025,2025,3,313.4,0.193,NA,NA
JAWAI DAM,West flowing rivers of Kutch and Saurashtra including Luni Basin,CWC,25.1111111,73.1611111,04-03-2025,2025,3,313.4,0.193,NA,NA
Jayakwadi\Nath Sagar,Godavari Basin,CWC,19.52917218,75.24566805,02-03-2025,2025,3,463.91,2.171,NA,NA
Jirgo Dam,Ganga Basin,CWC,25.0267409,82.9311989,03-03-2025,2025,3,98.2,0.147,NA,NA
KANDALERU,East flowing rivers between Pennar and Kanyakumari Basin,CWC,14.3333333,79.6166667,01-03-2025,2025,3,85,1.792,NA,NA
KHANDONG,Brahmaputra Basin,CWC,25.528424,92.632903,04-03-2025,2025,3,725,0.18,0.0549,714.8
Kabini Reservoir,Cauvery Basin,CWC,11.95500864,76.2867207,02-03-2025,2025,3,696.66,0.444,NA,NA
Kadana Reservoir,Mahi Basin,CWC,23.34196607,73.89320231,02-03-2025,2025,3,127.7,1.472,0.78762,123.42
Kangsabati Reservoir,Ganga Basin,CWC,22.97855586,86.72104725,03-03-2025,2025,3,134.14,0.914,NA,NA
Kolar,Narmada Basin,CWC,22.95433708,77.29432532,04-03-2025,2025,3,462.2,0.27,NA,NA
Konar Reservoir,Ganga Basin,CWC,23.94457917,85.74669073,01-03-2025,2025,3,425.81,0.176,NA,NA
Konar Reservoir,Ganga Basin,CWC,23.94457917,85.74669073,02-03-2025,2025,3,425.81,0.176,NA,NA
Koyana/Shivaji Sagar,Krishna Basin,CWC,17.59996426,73.74860196,03-03-2025,2025,3,657.9,2.652,NA,NA
Krishnaraja Sagar,Cauvery Basin,CWC,12.46102452,76.48916788,02-03-2025,2025,3,752.5,1.163,NA,NA
Krishnaraja Sagar,Cauvery Basin,CWC,12.46102452,76.48916788,04-03-2025,2025,3,752.5,1.163,NA,NA
Lower Bhawani \ Bhavanisagar Reservoir,Cauvery Basin,CWC,11.44347832,77.06863102,04-03-2025,2025,3,278.89,0.792,NA,NA
Lower Manair\G.V.Sudhakar Rao Reservoir,Godavari Basin,CWC,18.38429509,79.10782049,02-03-2025,2025,3,280.42,0.621,NA,NA
Machhu I,West flowing rivers of Kutch and Saurashtra including Luni Basin,CWC,22.44546947,70.95697488,01-03-2025,2025,3,135.33,0.071,NA,NA
Machhu I,West flowing rivers of Kutch and Saurashtra including Luni Basin,CWC,22.44546947,70.95697488,03-03-2025,2025,3,135.33,0.071,NA,NA
Machhu II,West flowing rivers of Kutch and Saurashtra including Luni Basin,CWC,22.74131643,70.88602111,02-03-2025,2025,3,57.3,0.091,NA,NA
Machkund\Jalaput Reservoir,Godavari Basin,CWC,18.40098918,82.59091709,01-03-2025,2025,3,838.16,0.893,NA,NA
Mahanadi\Ravishankar Sagar,Mahanadi Basin,CWC,20.56924425,81.52032265,03-03-2025,2025,3,348.7,0.767,NA,NA
Mahanadi\Ravishankar Sagar,Mahanadi Basin,CWC,20.56924425,81.52032265,04-03-2025,2025,3,348.7,0.767,NA,NA
Mahi Bajaj Sagar,Mahi Basin,CWC,23.56591534,74.56320292,03-03-2025,2025,3,280.75,1.711,0.87247,273.25
Maithon Reservoir,Ganga Basin,CWC,23.83173749,86.80262006,01-03-2025,2025,3,146.3,0.471,NA,NA
Maithon Reservoir,Ganga Basin,CWC,23.83173749,86.80262006,02-03-2025,2025,3,146.3,0.471,NA,NA
Malampuzha,West flowing rivers from Tadri to Kanyakumari Basin,CWC,10.8476441,76.68945355,03-03-2025,2025,3,115.06,0.224,NA,NA
Malampuzha,West flowing rivers from Tadri to Kanyakumari Basin,CWC,10.8476441,76.68945355,04-03-2025,2025,3,115.06,0.224,NA,NA
Matatila Reservoir,Ganga Basin,CWC,25.05884303,78.33251496,03-03-2025,2025,3,308.46,0.707,NA,NA
Matatila Reservoir,Ganga Basin,CWC,25.05884303,78.33251496,04-03-2025,2025,3,308.46,0.707,NA,NA
Mettur Reservoir,Cauvery Basin,CWC,11.88628855,77.80504448,01-03-2025,2025,3,240.79,2.647,NA,NA
Minimata Bangoi\Hasdeo Reservoir,Mahanadi Basin,CWC,22.71839958,82.62489835,01-03-2025,2025,3,359.66,3.046,1.49857,350.39
NANAK SAGAR,Ganga Basin,CWC,28.9555556,79.8416667,02-03-2025,2025,3,215.19,0.176,NA,NA
Nagarjuna Sagar,Krishna Basin,CWC,16.52522701,79.21965887,03-03-2025,2025,3,179.83,5.108,NA,NA
Nagarjuna Sagar,Krishna Basin,CWC,16.52522701,79.21965887,04-03-2025,2025,3,179.83,5.108,NA,NA
Niradevghar,Krishna Basin,CWC,18.09545067,73.69000174,04-03-2025,2025,3,667.1,0.332,NA,NA
Panchat Reservoir,Ganga Basin,CWC,23.6735842,86.68314879,01-03-2025,2025,3,124.97,0.184,NA,NA
Periyar Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,CWC,9.53495932,77.19160638,02-03-2025,2025,3,867.41,0.173,NA,NA
Periyar Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,CWC,9.53495932,77.19160638,03-03-2025,2025,3,867.41,0.173,NA,NA
Periyar Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,CWC,9.53495932,77.19160638,04-03-2025,2025,3,867.41,0.173,NA,NA
Pong Reservoir,Indus (Up to border) Basin,CWC,31.99344125,76.0517408,04-03-2025,2025,3,423.67,6.157,NA,NA
RAJGHAT DAM,Ganga Basin,CWC,24.752562,78.21086,01-03-2025,2025,3,370.89,1.945,NA,NA
RAJGHAT DAM,Ganga Basin,CWC,24.752562,78.21086,03-03-2025,2025,3,370.89,1.945,NA,NA
RAJGHAT DAM,Ganga Basin,CWC,24.752562,78.21086,04-03-2025,2025,3,370.89,1.945,NA,NA
RIHAND RESERVOIR,Ganga Basin,CWC,24.136551,82.833914,02-03-2025,2025,3,268.22,5.649,NA,NA
Ramganga Reservoir,Ganga Basin,CWC,29.57925961,78.75979721,01-03-2025,2025,3,365.3,2.196,1.1659,349.79
Ranapratap Sagar,Ganga Basin,CWC,24.79033041,75.54794792,02-03-2025,2025,3,352.81,1.436,NA,NA
Rengali Reservoir,Brahmani and Baitarni Basin,CWC,21.37482631,84.98933328,02-03-2025,2025,3,123.5,3.432,NA,NA
Rengali Reservoir,Brahmani and Baitarni Basin,CWC,21.37482631,84.98933328,03-03-2025,2025,3,123.5,3.432,NA,NA
SATHANUR,East flowing rivers between Pennar and Kanyakumari Basin,CWC,12.1836111,78.8502778,03-03-2025,2025,3,222.2,0.207,NA,NA
SURYA,West flowing rivers from Tapi to Tadri Basin,CWC,19.9208333,73.0555556,01-03-2025,2025,3,118.6,0.276,NA,NA
SURYA,West flowing rivers from Tapi to Tadri Basin,CWC,19.9208333,73.0555556,03-03-2025,2025,3,118.6,0.276,NA,NA
Sanjay Sarovar (Upper Wainganga),Godavari Basin,CWC,22.35381177,79.60332911,04-03-2025,2025,3,519.38,0.508,NA,NA
Sharda Sagar,Ganga Basin,CWC,28.7811109,80.0183861,02-03-2025,2025,3,190.5,0.33,NA,NA
Sharda Sagar,Ganga Basin,CWC,28.7811109,80.0183861,04-03-2025,2025,3,190.5,0.33,NA,NA
Shetrunji Reservoir,West flowing rivers of Kutch and Saurashtra including Luni Basin,CWC,21.43521754,71.74916361,01-03-2025,2025,3,55.53,0.3,0.25509,54.2
Shetrunji Reservoir,West flowing rivers of Kutch and Saurashtra including Luni Basin,CWC,21.43521754,71.74916361,02-03-2025,2025,3,55.53,0.3,0.25204,54.15
Somasila Reservoir,Pennar Basin,CWC,14.46105546,79.18163407,02-03-2025,2025,3,100.58,1.994,NA,NA
Sriram Sagar,Godavari Basin,CWC,18.95689759,78.28986913,01-03-2025,2025,3,332.54,2.3,NA,NA
Sriram Sagar,Godavari Basin,CWC,18.95689759,78.28986913,02-03-2025,2025,3,332.54,2.3,NA,NA
Sriram Sagar,Godavari Basin,CWC,18.95689759,78.28986913,04-03-2025,2025,3,332.54,2.3,NA,NA
